state	county	total_loss	closed_loss	open_loss	cwop_loss	total_pay
NORTH CAROLINA	RANDOLPH COUNTY	24	15	0	9	131716.52
NORTH CAROLINA	UNION COUNTY	47	36	0	11	573372.2
NORTH CAROLINA	ORANGE COUNTY	29	20	0	9	289264.96
NORTH CAROLINA	MARTIN COUNTY	41	35	0	6	558858.99
NORTH CAROLINA	BURKE COUNTY	71	61	0	10	2158685.06
NORTH CAROLINA	CAMDEN COUNTY	536	408	6	122	7703295.1
NORTH CAROLINA	CHATHAM COUNTY	163	142	0	21	2575443.55
NORTH CAROLINA	FORSYTH COUNTY	348	261	6	81	3026984.78
NORTH CAROLINA	JONES COUNTY	102	86	0	16	3264583.74
NORTH CAROLINA	MITCHELL COUNTY	34	26	0	8	804187.15
NORTH CAROLINA	RICHMOND COUNTY	16	13	0	3	246609.65
NORTH CAROLINA	WAYNE COUNTY	969	806	9	154	39979168.03
NORTH CAROLINA	ALEXANDER COUNTY	4	2	0	2	4910.85
NORTH CAROLINA	CUMBERLAND COUNTY	519	383	4	132	18606057.66
NORTH CAROLINA	HENDERSON COUNTY	156	129	0	27	1651183.76
NORTH CAROLINA	WARREN COUNTY	4	0	0	4	0
NORTH CAROLINA	WILSON COUNTY	438	358	7	73	9950430.7
NORTH CAROLINA	CALDWELL COUNTY	50	36	0	14	419593.76
NORTH CAROLINA	ROWAN COUNTY	38	26	0	12	379522.93
NORTH CAROLINA	ROCKINGHAM COUNTY	98	71	1	26	794648.81
NORTH CAROLINA	ALAMANCE COUNTY	96	73	0	23	1344021.22
NORTH CAROLINA	ALLEGHANY COUNTY	4	4	0	0	86320.02
NORTH CAROLINA	ANSON COUNTY	2	2	0	0	17592.6
NORTH CAROLINA	ASHE COUNTY	97	71	0	26	767509.79
NORTH CAROLINA	AVERY COUNTY	143	118	0	25	2764602.76
NORTH CAROLINA	BEAUFORT	95	72	1	22	1305102.66
NORTH CAROLINA	BEAUFORT COUNTY	8160	6987	11	1162	106968413.17
NORTH CAROLINA	BERTIE COUNTY	413	373	7	33	12938557.54
NORTH CAROLINA	BLADEN COUNTY	72	63	0	9	3350623.64
NORTH CAROLINA	BRUNSWICK COUNTY	7460	4378	1	3081	51119631.23
NORTH CAROLINA	BUNCOMBE COUNTY	549	408	0	141	18190994.18
NORTH CAROLINA	CABARRUS COUNTY	179	140	0	39	3851236.72
NORTH CAROLINA	CARTERET COUNTY	6299	4118	2	2179	60499823.31
NORTH CAROLINA	CATAWBA COUNTY	99	72	0	27	1176611.07
NORTH CAROLINA	CHOWAN COUNTY	267	227	1	39	5863743.31
NORTH CAROLINA	CLEVELAND COUNTY	38	27	0	11	444415.64
NORTH CAROLINA	COLUMBUS COUNTY	280	232	0	48	6228623.24
NORTH CAROLINA	CRAVEN COUNTY	3319	2651	4	664	36473658.06
NORTH CAROLINA	CURRITUCK COUNTY	1742	1247	10	485	18513294.68
NORTH CAROLINA	DARE COUNTY	17343	12258	45	5040	199507038.42
NORTH CAROLINA	DAVIDSON COUNTY	147	91	1	55	652095.39
NORTH CAROLINA	DAVIE COUNTY	17	12	0	5	238442.13
NORTH CAROLINA	DUPLIN COUNTY	209	190	1	18	4771893.15
NORTH CAROLINA	DURHAM COUNTY	531	388	1	142	13381919.21
NORTH CAROLINA	EDGECOMBE COUNTY	1270	1127	2	141	53705477.72
NORTH CAROLINA	GASTON COUNTY	57	29	1	27	183012.75
NORTH CAROLINA	GATES COUNTY	26	21	0	5	416151.41
NORTH CAROLINA	GRANVILLE COUNTY	11	11	0	0	950192.82
NORTH CAROLINA	GUILFORD COUNTY	402	327	0	75	4787314.37
NORTH CAROLINA	HALIFAX COUNTY	45	40	0	5	753278.97
NORTH CAROLINA	HARNETT COUNTY	56	42	1	13	1046825.91
NORTH CAROLINA	HAYWOOD COUNTY	308	244	0	64	8053307.87
NORTH CAROLINA	HERTFORD COUNTY	143	121	0	22	2929479.26
NORTH CAROLINA	HOKE COUNTY	20	9	0	11	333089.13
NORTH CAROLINA	HYDE COUNTY	1172	947	2	223	15782315
NORTH CAROLINA	IREDELL COUNTY	32	21	0	11	951864.49
NORTH CAROLINA	JOHNSTON COUNTY	234	196	3	35	9338028.54
NORTH CAROLINA	LENOIR COUNTY	700	622	4	74	36571737.93
NORTH CAROLINA	MCDOWELL COUNTY	53	34	0	19	732867.16
NORTH CAROLINA	MECKLENBURG COUNTY	2369	1851	3	515	41021523.83
NORTH CAROLINA	MOORE COUNTY	80	45	0	35	1131286.07
NORTH CAROLINA	NASH COUNTY	105	89	0	16	4260427.56
NORTH CAROLINA	NEW HANOVER COUNTY	8967	6629	1	2337	134518623
NORTH CAROLINA	NORTHAMPTON COUNTY	27	21	0	6	239449.3
NORTH CAROLINA	ONSLOW COUNTY	5120	3467	1	1652	57441356.89
NORTH CAROLINA	PAMLICO COUNTY	3034	2718	8	308	64152015.81
NORTH CAROLINA	PASQUOTANK COUNTY	207	148	0	59	1346462.56
NORTH CAROLINA	PENDER COUNTY	2980	2231	5	744	37587606.52
NORTH CAROLINA	PERQUIMANS COUNTY	154	81	0	73	937593.38
NORTH CAROLINA	PERSON COUNTY	3	2	0	1	24521.54
NORTH CAROLINA	PITT COUNTY	1053	904	2	147	33144513.01
NORTH CAROLINA	ROBESON COUNTY	577	485	0	92	21292976.45
NORTH CAROLINA	RUTHERFORD COUNTY	46	33	0	13	818594.55
NORTH CAROLINA	SAMPSON COUNTY	95	80	0	15	2285756.15
NORTH CAROLINA	SCOTLAND COUNTY	2	1	0	1	32326.63
NORTH CAROLINA	STANLY COUNTY	37	31	0	6	398731.52
NORTH CAROLINA	STOKES COUNTY	12	10	0	2	195596.76
NORTH CAROLINA	SURRY COUNTY	64	57	0	7	1406362.75
NORTH CAROLINA	SWAIN COUNTY	25	15	0	10	432173.5
NORTH CAROLINA	TRANSYLVANIA COUNTY	81	54	0	27	551197.46
NORTH CAROLINA	TYRRELL COUNTY	513	419	4	90	7854095.23
NORTH CAROLINA	VANCE COUNTY	9	8	0	1	175208.37
NORTH CAROLINA	WAKE COUNTY	1253	971	8	274	25184084.28
NORTH CAROLINA	WATAUGA COUNTY	226	160	1	65	2346220.47
NORTH CAROLINA	WILKES COUNTY	17	13	0	4	456655.6
NORTH CAROLINA	YADKIN COUNTY	2	1	1	0	2109.5
NORTH CAROLINA	YANCEY COUNTY	53	41	0	12	663389.69
NORTH DAKOTA	GRANT COUNTY	7	7	0	0	45093.79
NORTH DAKOTA	LOGAN COUNTY	1	1	0	0	252919.84
NORTH DAKOTA	BURKE COUNTY	1	1	0	0	4219.15
NORTH DAKOTA	MCINTOSH COUNTY	2	2	0	0	7284.84
NORTH DAKOTA	PIERCE COUNTY	6	4	0	2	45785.67
NORTH DAKOTA	CASS COUNTY	3312	2886	0	426	24986229.17
NORTH DAKOTA	MCHENRY COUNTY	66	62	0	4	671968.36
NORTH DAKOTA	MCLEAN COUNTY	8	8	0	0	66661.57
NORTH DAKOTA	MERCER COUNTY	88	69	1	18	923573.49
NORTH DAKOTA	STARK COUNTY	25	14	0	11	69106.07
NORTH DAKOTA	SIOUX COUNTY	5	2	0	3	871.4
NORTH DAKOTA	NELSON COUNTY	41	34	0	7	872094.77
NORTH DAKOTA	RAMSEY COUNTY	1031	617	0	414	37194595.85
NORTH DAKOTA	RENVILLE COUNTY	57	50	0	7	156632.5
NORTH DAKOTA	RICHLAND COUNTY	218	195	0	23	2224870.19
NORTH DAKOTA	EDDY COUNTY	6	5	0	1	19676.56
NORTH DAKOTA	BARNES COUNTY	380	299	0	81	2684106.73
NORTH DAKOTA	BENSON COUNTY	571	308	0	263	13477646.21
NORTH DAKOTA	BILLINGS COUNTY	12	10	0	2	81045.93
NORTH DAKOTA	BOTTINEAU COUNTY	2	0	0	2	0
NORTH DAKOTA	BOWMAN COUNTY	13	12	0	1	15701.24
NORTH DAKOTA	BURLEIGH COUNTY	677	562	0	115	15255881.52
NORTH DAKOTA	CAVALIER COUNTY	6	6	0	0	5821.15
NORTH DAKOTA	DICKEY COUNTY	6	1	0	5	20330.97
NORTH DAKOTA	DUNN COUNTY	7	6	0	1	48098.68
NORTH DAKOTA	EMMONS COUNTY	72	61	0	11	1047096.97
NORTH DAKOTA	FOSTER COUNTY	9	8	0	1	97991.92
NORTH DAKOTA	GOLDEN VALLEY COUNTY	2	0	0	2	0
NORTH DAKOTA	GRAND FORKS COUNTY	2986	2709	0	277	75470589.11
NORTH DAKOTA	GRIGGS COUNTY	6	6	0	0	27160.16
NORTH DAKOTA	HETTINGER COUNTY	106	98	0	8	320009.92
NORTH DAKOTA	LA MOURE COUNTY	9	9	0	0	78230.19
NORTH DAKOTA	MCKENZIE	1	0	0	1	0
NORTH DAKOTA	MCKENZIE COUNTY	2	0	0	2	0
NORTH DAKOTA	MORTON COUNTY	222	173	0	49	2768103.62
NORTH DAKOTA	OLIVER COUNTY	3	2	0	1	4603
NORTH DAKOTA	PEMBINA COUNTY	540	460	0	80	3104138.13
NORTH DAKOTA	RANSOM	6	6	0	0	73934.51
NORTH DAKOTA	RANSOM COUNTY	138	105	0	33	675284.5
NORTH DAKOTA	ROLETTE COUNTY	3	1	0	2	23023.6
NORTH DAKOTA	SARGENT COUNTY	6	4	0	2	89159.33
NORTH DAKOTA	SLOPE COUNTY	1	0	0	1	0
NORTH DAKOTA	STUTSMAN COUNTY	116	88	0	28	662638.68
NORTH DAKOTA	TOWNER COUNTY	28	13	0	15	340500
NORTH DAKOTA	TRAILL COUNTY	151	137	0	14	1592335.9
NORTH DAKOTA	WALSH COUNTY	1183	1011	0	172	4646460.03
NORTH DAKOTA	WARD COUNTY	1060	863	0	197	69137916.76
NORTH DAKOTA	WILLIAMS COUNTY	9	5	0	4	25989.45
OHIO	BUTLER COUNTY	468	349	3	116	5820625.77
OHIO	FRANKLIN COUNTY	471	312	0	159	1953833.21
OHIO	GREENE COUNTY	188	116	0	72	1144100.21
OHIO	HENRY COUNTY	182	165	1	16	1418707.89
OHIO	JACKSON COUNTY	187	164	0	23	2785517.57
OHIO	JEFFERSON COUNTY	332	265	1	66	3410429.56
OHIO	LAWRENCE COUNTY	457	369	0	88	4447070.61
OHIO	MADISON COUNTY	19	14	0	5	53812.41
OHIO	MARION COUNTY	220	171	0	49	3146772.68
OHIO	MONROE COUNTY	109	87	0	22	1158044.68
OHIO	MONTGOMERY COUNTY	221	136	1	84	1246474
OHIO	MORGAN COUNTY	175	150	0	25	1543621.8
OHIO	SHELBY COUNTY	89	63	0	26	473436.5
OHIO	WASHINGTON COUNTY	1292	1029	0	263	17611433.26
OHIO	--------------------------------	3	2	0	1	25739.09
OHIO	CARROLL COUNTY	31	26	0	5	430096.04
OHIO	CLARK COUNTY	106	74	0	32	3046876.28
OHIO	CRAWFORD COUNTY	154	131	0	23	2570912.09
OHIO	FULTON COUNTY	25	15	0	10	112759.91
OHIO	LOGAN COUNTY	111	92	0	19	1163267
OHIO	PERRY COUNTY	99	86	0	13	1528054.63
OHIO	PIKE COUNTY	93	85	0	8	1598627.75
OHIO	UNION COUNTY	55	44	0	11	356774.96
OHIO	LAKE COUNTY	884	691	0	193	11910963.85
OHIO	ADAMS COUNTY	144	132	0	12	1352939.61
OHIO	SUMMIT COUNTY	707	542	0	165	10610668.53
OHIO	FAIRFIELD COUNTY	346	224	0	122	2374811.88
OHIO	HAMILTON COUNTY	1508	1167	7	334	18696625.51
OHIO	HOLMES COUNTY	117	92	0	25	643106.36
OHIO	PUTNAM COUNTY	449	387	0	62	9927453.94
OHIO	FAYETTE COUNTY	9	1	0	8	4000.86
OHIO	PAULDING COUNTY	42	35	1	6	281480.9
OHIO	WAYNE COUNTY	113	92	0	21	609864.97
OHIO	BROWN COUNTY	145	111	1	33	1630893.35
OHIO	CHAMPAIGN COUNTY	29	21	0	8	219796.96
OHIO	CLINTON COUNTY	8	7	0	1	49391.28
OHIO	HANCOCK COUNTY	1939	1688	0	251	37100825.92
OHIO	HARDIN COUNTY	14	14	0	0	240234.17
OHIO	KNOX COUNTY	52	33	0	19	158225.1
OHIO	MERCER COUNTY	79	67	0	12	1004158.77
OHIO	STARK COUNTY	400	319	2	79	7323984.75
OHIO	WARREN COUNTY	165	102	2	61	1394893.88
OHIO	ALLEN COUNTY	225	173	0	52	3583472.5
OHIO	DELAWARE COUNTY	598	422	0	176	3759078.63
OHIO	HARRISON COUNTY	132	107	0	25	948569.31
OHIO	MIAMI COUNTY	140	105	1	34	2066175.54
OHIO	NOBLE COUNTY	156	145	0	11	2604630.9
OHIO	LUCAS COUNTY	1149	793	1	355	7364548.92
OHIO	OTTAWA COUNTY	1407	1151	2	254	8004798.57
OHIO	HURON COUNTY	42	32	0	10	489726.65
OHIO	RICHLAND COUNTY	322	283	0	39	9801285.8
OHIO	ERIE COUNTY	1125	914	0	211	7888847.39
OHIO	SENECA COUNTY	111	91	0	20	1653658.86
OHIO	WILLIAMS COUNTY	32	25	0	7	740379.97
OHIO	ASHLAND COUNTY	54	41	0	13	693543.46
OHIO	ASHTABULA COUNTY	138	108	0	30	1738491.8
OHIO	ATHENS COUNTY	398	332	0	66	4492812.29
OHIO	AUGLAIZE COUNTY	96	79	0	17	1224774.12
OHIO	BELMONT COUNTY	624	515	0	109	6768734.58
OHIO	CLERMONT COUNTY	596	518	0	78	8544578.9
OHIO	COLUMBIANA COUNTY	105	86	0	19	598665.61
OHIO	COSHOCTON COUNTY	59	43	0	16	209112.75
OHIO	CUYAHOGA COUNTY	1553	1130	6	417	28634634.41
OHIO	DARKE COUNTY	28	17	0	11	181180.49
OHIO	DEFIANCE COUNTY	326	272	0	54	2485022.55
OHIO	GALLIA COUNTY	170	139	0	31	1632367.45
OHIO	GEAUGA COUNTY	51	34	0	17	675743.44
OHIO	GUERNSEY COUNTY	379	341	0	38	8340631.58
OHIO	HIGHLAND COUNTY	2	2	0	0	11992.37
OHIO	HOCKING COUNTY	121	90	0	31	1119125.14
OHIO	LICKING COUNTY	288	214	0	74	1434107.99
OHIO	LORAIN COUNTY	472	330	1	141	4598970.1
OHIO	MAHONING COUNTY	267	209	0	58	2462135.25
OHIO	MEDINA COUNTY	314	238	0	76	4503005.83
OHIO	MEIGS COUNTY	271	221	0	50	2313375.81
OHIO	MORROW COUNTY	9	6	0	3	75271.69
OHIO	MUSKINGUM COUNTY	142	115	0	27	1243121.94
OHIO	PICKAWAY COUNTY	56	51	0	5	552712.1
OHIO	PORTAGE COUNTY	81	60	0	21	643742.83
OHIO	PREBLE COUNTY	41	27	0	14	347670.44
OHIO	ROSS COUNTY	117	89	0	28	1037101.25
OHIO	SANDUSKY COUNTY	125	100	0	25	601465.05
OHIO	SCIOTO COUNTY	319	261	0	58	2501422.98
OHIO	TRUMBULL COUNTY	380	308	1	71	3353782.68
OHIO	TUSCARAWAS COUNTY	172	122	0	50	1041934.49
OHIO	VAN WERT COUNTY	23	15	0	8	121357.74
OHIO	VINTON COUNTY	15	9	0	6	151272.54
OHIO	WOOD COUNTY	192	153	0	39	1404881.21
OHIO	WYANDOT COUNTY	104	87	0	17	2124932.6
OKLAHOMA	CHEROKEE COUNTY	112	95	2	15	1972473
OKLAHOMA	CHOCTAW COUNTY	5	4	0	1	165602.31
OKLAHOMA	JACKSON COUNTY	5	4	0	1	6518.2
OKLAHOMA	JEFFERSON COUNTY	4	4	0	0	59931.31
OKLAHOMA	MARSHALL COUNTY	11	9	0	2	38795.8
OKLAHOMA	WASHINGTON COUNTY	57	53	0	4	1438240.91
OKLAHOMA	GRANT COUNTY	9	7	0	2	110244.93
OKLAHOMA	LINCOLN COUNTY	30	23	0	7	98742.76
OKLAHOMA	LOGAN COUNTY	452	368	0	84	4336484.84
OKLAHOMA	GARFIELD COUNTY	72	46	0	26	376551.45
OKLAHOMA	SEMINOLE COUNTY	35	22	1	12	497049.29
OKLAHOMA	BRYAN COUNTY	28	26	0	2	1138626.12
OKLAHOMA	GRADY COUNTY	233	194	0	39	4766237.06
OKLAHOMA	MURRAY COUNTY	1	1	0	0	9047.51
OKLAHOMA	STEPHENS COUNTY	81	65	0	16	565826.33
OKLAHOMA	BLAINE COUNTY	8	6	0	2	151671.68
OKLAHOMA	CUSTER COUNTY	13	12	0	1	88636.94
OKLAHOMA	DELAWARE COUNTY	94	71	3	20	965263.09
OKLAHOMA	NOBLE COUNTY	2	2	0	0	3307.99
OKLAHOMA	OSAGE COUNTY	3039	2612	0	427	45342155.22
OKLAHOMA	OTTAWA COUNTY	1100	993	1	106	27339755.5
OKLAHOMA	PAWNEE COUNTY	7	5	0	2	23473.94
OKLAHOMA	POTTAWATOMIE COUNTY	149	127	0	22	2246058.01
OKLAHOMA	ADAIR COUNTY	22	20	0	2	908049.44
OKLAHOMA	CARTER COUNTY	73	57	0	16	1956764.68
OKLAHOMA	PONTOTOC COUNTY	15	10	0	5	92720.66
OKLAHOMA	CLEVELAND COUNTY	292	226	0	66	5694085.94
OKLAHOMA	JOHNSTON COUNTY	4	3	0	1	222969.86
OKLAHOMA	ALFALFA COUNTY	38	29	0	9	253125.54
OKLAHOMA	ATOKA COUNTY	5	3	0	2	68200
OKLAHOMA	BEAVER COUNTY	1	0	0	1	0
OKLAHOMA	BECKHAM COUNTY	7	5	0	2	43831.63
OKLAHOMA	CADDO COUNTY	49	43	0	6	1360113.5
OKLAHOMA	CANADIAN COUNTY	1506	1085	2	419	18899625.52
OKLAHOMA	COAL COUNTY	2	2	0	0	8805.71
OKLAHOMA	COMANCHE COUNTY	764	618	3	143	20042922.75
OKLAHOMA	COTTON COUNTY	15	8	0	7	120532.31
OKLAHOMA	CRAIG COUNTY	26	20	0	6	616439.11
OKLAHOMA	CREEK COUNTY	246	218	0	28	3281683.1
OKLAHOMA	GARVIN COUNTY	58	42	0	16	1208699.62
OKLAHOMA	GREER COUNTY	1	0	0	1	0
OKLAHOMA	HARMON COUNTY	25	17	0	8	175919.3
OKLAHOMA	HASKELL COUNTY	6	3	0	3	131812.72
OKLAHOMA	HUGHES COUNTY	2	2	0	0	9944.96
OKLAHOMA	KAY COUNTY	314	255	0	59	2818488.24
OKLAHOMA	KINGFISHER COUNTY	294	260	1	33	5063802.06
OKLAHOMA	KIOWA COUNTY	17	14	0	3	371324.01
OKLAHOMA	LATIMER COUNTY	2	1	0	1	16010.2
OKLAHOMA	LE FLORE COUNTY	31	23	0	8	820925.38
OKLAHOMA	LOVE COUNTY	1	1	0	0	9956.3
OKLAHOMA	MAJOR COUNTY	16	13	0	3	252609.91
OKLAHOMA	MAYES COUNTY	100	77	0	23	2392283.4
OKLAHOMA	MCCLAIN COUNTY	26	16	0	10	397046.53
OKLAHOMA	MCCURTAIN COUNTY	38	35	0	3	576671.79
OKLAHOMA	MUSKOGEE COUNTY	145	125	2	18	3102293.13
OKLAHOMA	NOWATA COUNTY	8	7	0	1	103815.23
OKLAHOMA	OKFUSKEE COUNTY	2	1	0	1	4170.03
OKLAHOMA	OKLAHOMA COUNTY	414	287	0	127	7187479.79
OKLAHOMA	OKMULGEE COUNTY	94	88	0	6	2401494.41
OKLAHOMA	PAYNE COUNTY	88	67	0	21	711980.15
OKLAHOMA	PITTSBURG COUNTY	20	10	0	10	302553.99
OKLAHOMA	ROGERS COUNTY	225	192	0	33	4232820.12
OKLAHOMA	SEQUOYAH COUNTY	34	25	0	9	439278.18
OKLAHOMA	TILLMAN COUNTY	5	5	0	0	65882.8
OKLAHOMA	TULSA COUNTY	1044	906	1	137	15523819
OKLAHOMA	WAGONER COUNTY	204	181	0	23	4501547.45
OKLAHOMA	WASHITA COUNTY	2	0	0	2	0
OKLAHOMA	WOODS COUNTY	11	9	0	2	118208.29
OKLAHOMA	WOODWARD COUNTY	46	31	0	15	149711.99
OREGON	JACKSON COUNTY	278	200	0	78	2369886.03
OREGON	JEFFERSON COUNTY	9	9	0	0	133356.01
OREGON	MARION COUNTY	383	299	1	83	5745473.1
OREGON	WASHINGTON COUNTY	344	263	0	81	3989906.72
OREGON	BENTON COUNTY	80	56	0	24	763056.92
OREGON	COLUMBIA COUNTY	415	372	0	43	20547328.79
OREGON	GRANT COUNTY	11	7	0	4	51094.09
OREGON	LINCOLN COUNTY	437	338	0	99	5605003.78
OREGON	POLK COUNTY	64	40	1	23	712241.34
OREGON	UNION COUNTY	15	13	0	2	91174.16
OREGON	LAKE COUNTY	13	10	0	3	143358.59
OREGON	DOUGLAS COUNTY	250	174	0	76	1835992.61
OREGON	BAKER COUNTY	5	3	0	2	29769.09
OREGON	WHEELER COUNTY	4	3	0	1	10235.46
OREGON	LINN COUNTY	110	86	0	24	1449590.19
OREGON	COOS COUNTY	186	149	0	37	2574979.56
OREGON	CURRY COUNTY	75	51	0	24	945081.78
OREGON	MORROW COUNTY	8	5	0	3	15609.99
OREGON	CLACKAMAS COUNTY	1026	798	1	227	25324184.32
OREGON	CLATSOP COUNTY	150	96	1	53	1979895.14
OREGON	CROOK COUNTY	64	48	0	16	465724.61
OREGON	DESCHUTES COUNTY	18	8	0	10	65508.3
OREGON	GILLIAM COUNTY	1	1	0	0	1156.47
OREGON	HARNEY COUNTY	73	58	0	15	841657.06
OREGON	HOOD RIVER COUNTY	4	3	0	1	29616.02
OREGON	JOSEPHINE COUNTY	79	47	1	31	589941.93
OREGON	KLAMATH COUNTY	11	9	0	2	211317.97
OREGON	LANE COUNTY	422	303	0	119	3789814.59
OREGON	MALHEUR COUNTY	51	25	1	25	88681.67
OREGON	MULTNOMAH COUNTY	110	76	0	34	1572424.46
OREGON	TILLAMOOK COUNTY	756	624	1	131	14904684.87
OREGON	UMATILLA COUNTY	45	30	0	15	308633.76
OREGON	WALLOWA COUNTY	15	4	0	11	17497.41
OREGON	WASCO COUNTY	14	12	0	2	279937.22
OREGON	YAMHILL COUNTY	104	81	0	23	1166075.38
PENNSYLVANIA	BUTLER COUNTY	769	635	2	132	11876297.06
PENNSYLVANIA	FRANKLIN COUNTY	175	125	0	50	1015867.72
PENNSYLVANIA	GREENE COUNTY	231	196	4	31	2674751.11
PENNSYLVANIA	JEFFERSON COUNTY	389	326	0	63	7802451.81
PENNSYLVANIA	LAWRENCE COUNTY	138	111	2	25	1029303.1
PENNSYLVANIA	MONROE COUNTY	360	274	1	85	12079676.41
PENNSYLVANIA	MONTGOMERY COUNTY	5030	4158	0	872	117637083.09
PENNSYLVANIA	WASHINGTON COUNTY	790	620	2	168	9585403.54
PENNSYLVANIA	--------------------------------	4	4	0	0	61509.74
PENNSYLVANIA	COLUMBIA COUNTY	2106	1845	1	260	59913351.06
PENNSYLVANIA	CRAWFORD COUNTY	401	289	3	109	1570963.68
PENNSYLVANIA	FULTON COUNTY	14	14	0	0	282492.26
PENNSYLVANIA	PERRY COUNTY	757	617	0	140	7615180.7
PENNSYLVANIA	PIKE COUNTY	205	155	0	50	2860341.04
PENNSYLVANIA	UNION COUNTY	1028	896	0	132	12594424.44
PENNSYLVANIA	ADAMS COUNTY	408	326	0	82	6309780.79
PENNSYLVANIA	BRADFORD COUNTY	838	713	0	125	21840322.19
PENNSYLVANIA	FAYETTE COUNTY	672	526	3	143	6604693.4
PENNSYLVANIA	WAYNE COUNTY	212	176	0	36	4416761.71
PENNSYLVANIA	CLINTON COUNTY	906	764	0	142	7888416.76
PENNSYLVANIA	CUMBERLAND COUNTY	1532	1162	0	370	15990345.28
PENNSYLVANIA	MERCER COUNTY	121	86	3	32	873712.81
PENNSYLVANIA	WARREN COUNTY	144	117	0	27	1078493.36
PENNSYLVANIA	DELAWARE COUNTY	2480	1967	0	513	39987762.72
PENNSYLVANIA	SULLIVAN COUNTY	135	119	1	15	3387797.33
PENNSYLVANIA	ELK COUNTY	288	228	0	60	6972125.39
PENNSYLVANIA	SOMERSET COUNTY	329	235	3	91	1818096.35
PENNSYLVANIA	YORK COUNTY	1518	1221	0	297	14951032.47
PENNSYLVANIA	CARBON COUNTY	91	62	0	29	394222.73
PENNSYLVANIA	LANCASTER COUNTY	1957	1639	0	318	27674883.03
PENNSYLVANIA	ERIE COUNTY	504	371	6	127	4562768.24
PENNSYLVANIA	TIOGA COUNTY	177	140	0	37	1203419.42
PENNSYLVANIA	WYOMING COUNTY	1449	1260	0	189	30653731.95
PENNSYLVANIA	NORTHAMPTON COUNTY	1288	1101	0	187	43410211.42
PENNSYLVANIA	BEAVER COUNTY	744	600	0	144	11261768.94
PENNSYLVANIA	ALLEGHENY COUNTY	4101	3258	38	805	60828217.23
PENNSYLVANIA	ARMSTRONG COUNTY	474	381	0	93	5177668.19
PENNSYLVANIA	BEDFORD COUNTY	1434	1268	0	166	12752686.85
PENNSYLVANIA	BERKS COUNTY	1067	836	0	231	15102050.7
PENNSYLVANIA	BLAIR COUNTY	1029	779	1	249	6974282.88
PENNSYLVANIA	BUCKS COUNTY	4693	3987	2	704	128975905.99
PENNSYLVANIA	CAMBRIA COUNTY	761	498	3	260	2975356.18
PENNSYLVANIA	CAMERON COUNTY	78	61	0	17	561492.1
PENNSYLVANIA	CENTRE COUNTY	342	269	0	73	3001701.59
PENNSYLVANIA	CHESTER COUNTY	1586	1275	0	311	20418554.03
PENNSYLVANIA	CLARION COUNTY	167	145	0	22	2522531.93
PENNSYLVANIA	CLEARFIELD	2	1	0	1	2502.13
PENNSYLVANIA	CLEARFIELD COUNTY	520	420	2	98	5109570
PENNSYLVANIA	DAUPHIN COUNTY	5256	4423	1	832	86228855.91
PENNSYLVANIA	FOREST COUNTY	22	19	0	3	189836.75
PENNSYLVANIA	HUNTINGDON COUNTY	540	445	1	94	9464382.28
PENNSYLVANIA	INDIANA COUNTY	347	230	39	78	1226885.24
PENNSYLVANIA	JUNIATA COUNTY	206	163	0	43	1080282.41
PENNSYLVANIA	LACKAWANNA COUNTY	1275	1080	0	195	19254485.56
PENNSYLVANIA	LEBANON COUNTY	970	818	0	152	15136286.79
PENNSYLVANIA	LEHIGH COUNTY	948	742	0	206	9966873.76
PENNSYLVANIA	LUZERNE COUNTY	3974	3291	2	681	90506069.38
PENNSYLVANIA	LYCOMING COUNTY	3941	3446	2	493	57517076.11
PENNSYLVANIA	MCKEAN COUNTY	178	138	0	40	993567.31
PENNSYLVANIA	MIFFLIN COUNTY	502	401	0	101	4245619.68
PENNSYLVANIA	MONTOUR COUNTY	136	106	0	30	2901510.77
PENNSYLVANIA	NORTHUMBERLAND COUNTY	1704	1474	0	230	24244654.36
PENNSYLVANIA	PHILADELPHIA COUNTY	1084	820	0	264	19820151.61
PENNSYLVANIA	POTTER COUNTY	70	50	0	20	461488.99
PENNSYLVANIA	SCHUYLKILL COUNTY	866	722	0	144	21627526.29
PENNSYLVANIA	SNYDER COUNTY	942	841	0	101	12606468.94
PENNSYLVANIA	SUSQUEHANNA COUNTY	408	361	0	47	10522542.53
PENNSYLVANIA	VENANGO COUNTY	447	383	1	63	6144364.4
PENNSYLVANIA	WESTMORELAND COUNTY	1274	976	7	291	12774686.95
RHODE ISLAND	WASHINGTON COUNTY	2366	1760	1	605	49899187.3
RHODE ISLAND	KENT COUNTY	1181	833	0	348	18727267.58
RHODE ISLAND	BRISTOL COUNTY	760	507	0	253	4215853.39
RHODE ISLAND	NEWPORT COUNTY	721	461	0	260	9115232.66
RHODE ISLAND	PROVIDENCE COUNTY	1429	1152	1	276	38907192.62
SOUTH CAROLINA	CALHOUN COUNTY	1	0	0	1	0
SOUTH CAROLINA	CHEROKEE COUNTY	5	5	0	0	41011.72
SOUTH CAROLINA	LEE COUNTY	10	7	0	3	74155.25
SOUTH CAROLINA	MARION COUNTY	201	174	11	16	9270158.6
SOUTH CAROLINA	PICKENS COUNTY	27	23	0	4	358187.91
SOUTH CAROLINA	SUMTER COUNTY	227	160	0	67	6306152.59
SOUTH CAROLINA	FAIRFIELD COUNTY	51	32	1	18	452959.7
